Topsteel Reinforcing	(604) 239-4457 ext ____	\N	7958 82nd Street	Delta	BC	Canada	V4G 1L8	TR	6054	2016-09-23 11:57:33-07	2017-10-11 13:37:33-07	\N	f
DGBK Architects	6046821664	\N	950 1500 West Georgia Street	Vancouver	BC	Canada	V6G 2Z6	DGBK	5842	2016-05-06 06:32:52-07	2016-09-09 10:52:06-07	0	f
GRC Columbia Roofing Inc.	6048304168	6048565115	PO Box 10078 3600 - 248th Street	Aldergrove	BC	Canada	V4W 3Z5	GRC	4992	2012-04-30 08:00:00-07	2016-10-04 12:23:47-07	7	f
LMDG Building Code Consultants Ltd.	6046827146	6046827149	4th Floor 780 Beatty Street	Vancouver	BC	Canada	V6B2M1	LMDG	3327	2006-11-12 07:00:00-08	2017-06-12 13:56:44-07	\N	f
Interior Design Lab Inc.	6043078995	\N	#600, 777 Hornby Street	Vancouver	BC	Canada	V6Z 2H7	IDL	6032	2016-08-21 21:28:17-07	2016-08-21 21:28:17-07	0	f
PERKINS + WILL CANADA INC.	6046845446	6046845447	1220 Homer Street	Vancouver	BC	Canada	V6B 2Y5	PWC	1924	2002-10-01 08:00:00-07	2017-10-13 09:59:12-07	\N	f
IBI Group Architects	6046838797	6046830492	700-1285 West Pender Street	Vancouver	BC	Canada	V6E 4B1	IBI	2067	2002-10-02 08:00:00-07	2016-09-02 15:01:13-07	0	f
Clearview Demolition Ltd. 	(604) 535-3026 ext ____	6045760498	18960 - 34A Avenue	Surrey	BC	Canada	V3Z 1A7	CDL	5128	2012-10-31 08:00:00-07	2017-09-12 15:16:48-07	6	f
Solid Rock Steel Fabricating Co. Ltd.	6045811151	6045815156	17780 Daly Road	Surrey	BC	Canada	V4N 4N5	SRSF	1268	2001-07-24 08:00:00-07	2016-09-21 10:14:35-07	\N	f
West Lite Construction	(604) 790-3097 ext ____	\N	32621 Hood Ave	Mission	BC	Canada	V2V 7P5	WLC	6053	2016-09-21 08:19:03-07	2018-01-24 08:25:10-08	7	f
JSA Construction Services	(000) 000-0000 ext ____	\N	XXXX	XXXX	BC 	Canada	XXX XXX	JSA	6041	2016-08-31 10:56:13-07	2018-01-02 14:49:59-08	\N	t
Structural Shotcrete	(000) 000-0000 ext ____	\N	XXXX	XXXX	BC	Canada	XXX XXX	SS	6040	2016-08-31 10:02:30-07	2018-01-02 14:50:51-08	\N	t
Edgar Development Corp.	6045583380	6046892569	1500-1021 West Hastings Street	Vancouver	BC	Canada	V6E 0C3	EDC	4602	2011-06-08 08:00:00-07	2018-01-12 15:39:01-08	0	f
R. Kim Perry & Associates Inc.	6047384118	6047384116	200-1558 W 6th Ave	Vancouver	BC	Canada	V6J 1R2	P+A	1733	2002-03-07 07:00:00-08	2018-04-17 15:30:02-07	0	f
BJ Plastering	6048558707	6048811289	13461 15A Avenue	Surrey	BC	Canada	V4A 6S7	BJP	4764	2011-11-04 00:00:00-07	2018-01-30 15:46:17-08	\N	f
H&S Carpentry	7789883491	\N	#101-336 East 1st Avenue	Vancouver	BC	Canada	V5T 4R6	HSC	6009	2016-07-01 01:57:22-07	2017-09-12 15:30:38-07	7	f
Raven Metapro Systems Inc.	6045319619	\N	18988 34A Avenue	Surrey	BC	Canada	V3Z 1A7	RMS	5942	2016-05-06 06:32:57-07	2018-03-01 15:40:37-08	5	f
Hi-Cube Storage Products Ltd.	6042565598	\N	7363 Wilson Avenue	Delta	BC	Canada	V4G 1E5	HCSP	6033	2016-08-21 21:28:17-07	2017-01-31 16:06:29-08	8	f
Lafarge Canada Inc. (Abbotsford)	(604) 852-7523 ext ____	\N	31601 Walmsely Road	Abbotsford	BC	Canada	V2T 6G5	L	6023	2016-08-16 15:57:44-07	2016-12-16 16:10:11-08	\N	f
Cobra Rebar Services Ltd.	6047930376	6047932216	P.O. BOX 34221 #10 Highway	Surrey	BC	Canada	V3S 8C4	CRS	5482	2013-12-02 07:00:00-08	2017-01-19 14:30:09-08	\N	f
Horticultural Services	(604) 534-4617 ext ____	\N	22167 46 Ave	Langley	BC	Canada	V2Z 1A4	HCS	6049	2016-09-13 11:17:59-07	2017-04-12 15:55:42-07	\N	f
Marv's Excavating Ltd.	6048554214	\N	PO Box 460	Abbotsford	BC	Canada	V2T6Z7	MEL	5691	2016-05-06 06:32:44-07	2017-07-31 11:37:36-07	\N	f
Golder Associates Ltd. 	6042964200	6042985253	500-4260 Still Creek Drive	Burnaby	BC	Canada	V5C 6G9	GAL	2865	2004-05-25 08:00:00-07	2017-03-20 14:27:24-07	0.00000000000000000000	f
MS Painting	6042199225	6044672813	12787 256 Street	Maple Ridge	BC	Canada	V4R 1C2	MSP	2857	2004-05-13 08:00:00-07	2017-08-09 09:16:39-07	\N	f
Township Of Langley	6045343211	6045336052	20338 65th Ave	Langley	B.C.	Canada	V3A 3Z8	TOL	2884	2004-07-04 08:00:00-07	2016-10-11 12:01:10-07	0.00000000000000000000	f
Fransor Insulation Ltd	(604) 888-7666 ext ____	\N	19-18812 96 Avenue 	Surrey	BC	Canada	V4N 3R1	FFD	6051	2016-09-16 09:00:16-07	2017-09-06 16:30:45-07	\N	f
Stem Interior Design Inc.	(604) 313-5370 ext ____	\N	221 - 1628 W 1st Avenue	Vancouver	BC	Canada	V6J 1G1	STEM	6048	2016-09-13 11:13:27-07	2016-11-15 10:12:08-08	0.00000000000000000000	f
PC Urban Properties Corp.	6044085687	\N	Suite 880 - 1090 West Georgia St.	Vancouver	BC	Canada	V6E 3V7	PCUPC	5634	2016-05-06 06:32:41-07	2016-10-26 15:50:32-07	0	f
City Sheet Metal Limited	6042733909	6042733927	2780 Olafsen Avenue	Richmond	BC	Canada	V6X 2R3	CSML	399	2001-07-23 08:00:00-07	2017-05-18 16:11:15-07	\N	f
Rexall Pharma Plus Ltd.	(604) 369-7407 ext ____	\N	335 Britannia Road East 2nd Floor	Mississauga	ON	Canada	L4Z 1W9	RPP	6046	2016-09-13 11:05:09-07	2016-10-18 09:24:01-07	0	f
Eckford Tyacke & Associates Landscape Architecture Inc.	6046831456	6046831459	1690 West 2nd Avenue	Vancouver	BC	Canada	V6J 1H3	EALA	1666	2002-02-08 07:00:00-08	2017-06-01 09:35:00-07	0	f
Vector Aerospace Helicopter Services - North America	(604) 276-7600 ext ____	\N	#48 - 21330 56th Avenue	Langley	BC	Canada	V2Y 0E5	VEC	6047	2016-09-13 11:06:34-07	2017-11-24 14:45:28-08	0	f
Toro Aluminum	6045214334	6045214304	#113 - 16 Fawcett Road	Coquitlam	BC	Canada	V3K 6X9	TA	5456	2013-10-17 08:00:00-07	2016-09-15 14:02:53-07	3	f
Dayhu Group of Companies	6042641400	\N	Suite 400 - 1788 W.5th Ave.	Vancouver	BC	Canada	V6J 1P2	DGC	5744	2016-05-06 06:32:47-07	2016-09-20 16:08:22-07	0	f
WSP Canada Inc. 	(604) 533-2992 ext ____	\N	#100-20339 96th Avenue	Langley	BC	Canada	V1M 0E4	WSP	6058	2016-10-04 15:48:36-07	2016-10-28 08:56:59-07	\N	f
PC Urban Laurel Street Holdings Ltd.	6042826085	\N	Suite 880 1090 West Georgia	Vancouver	BC	Canada	V6E 3V7	PCU	5971	2016-05-06 06:32:57-07	2016-10-28 10:36:13-07	\N	f
BMJ Westcoast Inc. Painting	6046377704	6046699545	1102 - 1534 Harwood Street	Vancouver		Canada		BMJ	6072	2009-12-17 00:00:00-08	2016-11-05 01:40:39-07	\N	f
Vetro Installs Ltd.	7788835209	\N	820 Dublin Street	New Westminster	BC	Canada	V3M 2Y6	VIL	5976	2016-05-06 06:32:57-07	2016-11-07 14:37:43-08	\N	f
Crown Door Corp	(604) 504-1658 ext ____	\N	31083 Wheel Avenue	Abbotsford	BC	Canada	V2T 6H1	CDL	6066	2016-10-11 11:52:13-07	2017-05-03 14:03:32-07	\N	f
O&S Engineering Int'l Inc. 	(604) 291-9899 ext ____	\N	200-3490 Gardner Court	Burnaby	BC	Canada	V5G 3K4	OSE	6059	2016-10-04 15:53:05-07	2017-03-31 11:09:25-07	\N	f
Westminster Masonic Holding Company Ltd.	(000) 000-0000 ext ____	\N	508 Agnes Street	New Westminster	BC	Canada	V3L 1G1	MAS	6077	2016-11-08 09:37:40-08	2016-11-08 09:37:40-08	\N	f
Donald Luxton & Associates	6046881216		1030 470 Granville Street	Vancouver	BC	Canada	V6C 1V5	DLA	5144	2012-11-15 07:00:00-08	2016-11-10 14:33:19-08	\N	f
Canadian Dewatering LP	(604) 888-0042 ext ____	\N	19577 94 Avenue	Surrey	BC	Canada	V4N 4E6	CDW	6078	2016-11-09 14:20:36-08	2016-11-10 08:35:05-08	\N	f
Thurber Engineering Ltd. 	(604) 697-2152 ext ____	\N	900- 1281 West Georgia Street	Vancouver	BC	Canada	V6E 3J7	TEL	6080	2016-11-10 13:38:10-08	2016-11-10 13:39:23-08	\N	f
YNJ Langley Regional Airport	(604) 534-7330 ext ____	\N	5385 - 216 Street	Langley	BC	Canada	V2Y 2N3	YNJ	6063	2016-10-11 11:30:48-07	2016-11-15 10:20:09-08	0.00000000000000000000	f
Ocean Glass & Aluminum Ltd.	(604) 574-2055 ext ____	\N	5327 - 192 Street	Surrey	BC	Canada	V3S 8E5	OGA	6065	2016-10-11 11:49:36-07	2016-10-11 11:49:36-07	0.00000000000000000000	f
MBG Buildings Inc.	(604) 574-6600 ext ____	\N	102 - 17957 55th Avenue	Surrey	BC	Canada	V3S 6C4	MBG	6064	2016-10-11 11:35:39-07	2017-05-11 12:09:27-07	6	f
H.Y. Engineering Ltd.	(604) 583-1616 ext ____	\N	#200 - 9128 - 152nd Street	Surrey	BC	Canada	V3R 4E7	HYE	6061	2016-10-11 11:10:56-07	2017-02-14 11:30:10-08	0.00000000000000000000	f
Clearview Demolition Ltd.	6045353026	6045760498	18960 - 34A Avenue	Surrey	BC	Canada	V3Z 1A7	CDL	6074	2012-11-01 00:00:00-07	2017-09-12 15:16:47-07	\N	t
Fortis BC	6045918255	\N	16705 Fraser Highway	Surrey	BC	Canada	V4N 5R8	FBC	5717	2016-05-06 06:32:44-07	2016-10-11 11:56:36-07	0.00000000000000000000	f
CBRE Limited	6046623000	6046849368	600 - 1111 West Georgia Street	Vancouver	BC	Canada	V6E 4M3	CBRE	5398	2013-07-29 08:00:00-07	2017-03-24 15:06:33-07	0.00000000000000000000	f
Metro Wall Coverings	(604) 736-9756 ext ____	\N	1663 Venables Street	Vancouver	BC	Canada	V5L 2H1	MWC	6083	2016-11-15 13:39:49-08	2016-11-15 13:40:54-08	\N	f
Besharat Friars Architects	6046628544	6046624060	600 - 355 Burrard Street	Vancouver	BC	Canada	V6C 2G8	BFA	4298	2010-04-15 08:00:00-07	2016-11-17 16:19:27-08	\N	f
Innova Construction	(778) 991-0717 ext ____	\N	202 - 1730 Coast Meridians Road	Port Coquitlam	BC	Canada	V3C 3T8	Innova	6087	2016-11-28 13:55:04-08	2016-11-28 13:55:04-08	\N	f
Connelly Mechanical Systems Ltd.	(604) 543-3000 ext ____	6042672466	18525 53 Avenue	Surrey	BC	Canada	V3S 7A4	CMSL	450	2001-07-25 08:00:00-07	2017-11-02 11:13:41-07	\N	f
Gunn Consultants Inc.	6046302276		207-338 West 8th Avenue	Vancouver	BC	Canada	V5Y 3X2	JWGC	4982	2012-04-24 08:00:00-07	2017-02-08 12:09:17-08	0	f
Libra Envelope Investments Ltd.	(604) 528-1133 ext ____	\N	112- 250 Schoolhouse Street	Coquitlam	BC	Canada	V3K 6V7	LE	6000	2016-06-28 14:45:42-07	2017-05-01 15:57:13-07	7	f
Wortra Enterprises Ltd.	6045272088	6045272089	1680 Booth Avenue	Coquitlam	BC	Canada	V3K 1B9	WEL	4530	2010-12-19 07:00:00-08	2018-01-16 10:57:50-08	7	f
StructureCraft Builders Inc.	6049408889	\N	8279 River Way	Delta	BC	Canada	V4G 1G9	SCB	5961	\N	2016-10-24 14:27:06-07	7	f
Williams Engineering Canada Inc.	6048557890	6048557891	Suite #200-1520 McCallum Road	Abbotsford	BC	Canada	V2S 8A3	WEC	5228	2013-02-03 07:00:00-08	2018-04-12 11:35:45-07	0	f
Aluma-Glass Ltd.	6048886615	6048886617	#406-9775 188th Street	Surrey	BC	Canada	V4N 3N2	AGL	3381	2007-02-19 07:00:00-08	2018-03-22 10:07:06-07	7	f
Krahn Engineering Ltd. (Vancouver Location)	6042946662	6042946665	110-2920 Virtual Way	Vancouver	BC	Canada	V5M 0C4	KEL	4892	2012-02-15 07:00:00-08	2018-02-21 10:59:58-08	\N	f
Tom Wood Contracting Ltd.	7789685176	\N	28485 104th Avenue	Maple Ridge	BC	Canada	V2W 1L5	TWC	5736	2016-05-06 06:32:47-07	2018-04-17 15:32:37-07	5	f
GeoPacific Consultants Ltd.	6044390922	6044399189	#215-1200 West 73rd Avenue	Vancouver	BC	Canada	V6P 6G5	GPCL	1830	2002-06-15 08:00:00-07	2018-04-16 09:34:37-07	0	f
Atlas Anchor Systems (B.C.) Ltd.	6044350008	6044350006	1618 S.E. Marine Drive	Vancouver	BC	Canada	V5P 2R6	AASL	228	2001-07-23 08:00:00-07	2017-10-06 14:02:07-07	8	f
Sunbelt Rentals of Canada Inc.	(604) 291-8001 ext ____	\N	93N Bend Street	Coquitlam 	BC 	Canada	V3K 6J1	SRCI	6089	2016-12-05 13:16:28-08	2016-12-05 13:17:23-08	\N	f
Ray Contracting Ltd.	6049809415	6049222666	201 - 930 Harbourside Drive	North Vancouver	BC	Canada	V7P 3S7	RCL	2838	2004-03-28 07:00:00-08	2017-01-25 14:15:16-08	\N	f
Westbourne Projects Limited	(604) 676-1404 ext ____	\N	300 – 1275 West 6th Avenue	Vancouver	BC	Canada	V6H 1A6	WPL	6093	2017-01-04 09:12:05-08	2017-01-10 09:23:00-08	\N	f
Jordans Rugs Ltd.	(604) 534-6550 ext ____	\N	100-19880 Langley Bypass 	Langley 	BC	Canada	V3A 4Y1	JRL	6079	2016-11-10 09:26:10-08	2017-08-03 13:25:06-07	13	f
Aplin & Martin Consultants Ltd.	6045979058	6045979061	201 - 12448 82 Avenue	Surrey	BC	Canada	V3W 3E9	Aplin	3062	2005-05-09 08:00:00-07	2017-04-26 09:32:15-07	\N	f
Major Partitions	(604) 628-3391 ext ____		7360 137th Street	Surrey	BC	Canada	V3W 1A3	MAP	6090	2016-12-08 17:26:54-08	2016-12-16 09:46:48-08	\N	f
Arpeg Group of Companies	(604) 685-1521 ext ____	\N	1575 W Georgia Street	Vancouver	BC	Canada	V6G 2V3	Arpeg	6094	2017-01-04 09:19:39-08	2017-01-04 13:34:14-08	\N	f
Mainland Group of Companies	(604) 591-5599 ext ____	(604) 591-5506 ext ____	Unit #206-12899 80th Ave	Surrey	BC	Canada	V3W 0E6	MGC	6104	2017-01-16 10:55:22-08	2017-01-17 11:09:09-08	\N	f
CCBS Maintenance Ltd. 	(604) 460-9109 ext ____	(604) 465-9148 ext ____	Unit #575, 34A -2755 Lougheed Hwy	Port Coquitlam	British Columbia	Canada	V3B 5Y9	CCBS	6095	2017-01-05 09:18:14-08	2017-01-13 13:37:05-08	\N	f
van der Zalm + associates inc.	6048820024	6048820042	Suite 1, 20177 - 97 Avenue	Langley	BC	Canada	V1M 4B9	VDZ	3710	2008-04-24 08:00:00-07	2017-01-16 13:57:30-08	\N	f
OpenRoad Auto Group Limited	6042733233	6042325323	2040 Burrard Street	Vancouver	BC	Canada	V6J 3H5	ORAG	2675	2003-09-09 08:00:00-07	2016-11-18 08:39:35-08	0.00000000000000000000	f
Jarvis Engineering Consultants Ltd. 	6048500449	6048507580	500 - 32988 South Fraser Way	Abbotsford	BC	Canada	V2S 2A8	JEC	4922	2012-03-08 07:00:00-08	2017-07-25 14:30:54-07	0	f
Primetime (Abby Lane) Inc.	6045362855	\N	Suite 300- 15331 16th Avenue	White Rock	BC	Canada	V4A 1R6	PTL	5692	2016-05-06 06:32:44-07	2017-07-27 13:01:16-07	0	f
Tidal Living Limited	7783790535	\N	77 East Hastings Street	Vancouver	BC	Canada	V6A 1M9	TLL	5943	2016-05-06 06:32:57-07	2017-08-03 13:21:02-07	\N	f
Springbank Development (Breslay) Corp.	6046872600		#330-319 West Pender Street	Vancouver	BC	Canada	V6B 1T3	SDC	5592	2014-03-05 07:00:00-08	2016-11-16 15:10:45-08	0.00000000000000000000	f
MCW Consultants Ltd.	6046871821		1400 -1185 Georgia Street W	Vancouver	BC	Canada	V6E 4E6	MCW	5572	2014-02-19 07:00:00-08	2017-05-11 11:51:58-07	0.00000000000000000000	f
Veritas Millwork (2010) Ltd.	6046264080	6046264030	Unit 105, 27515-56 Ave.	Langley	BC	Canada	V4W 0B6	VM	4110	2009-06-01 08:00:00-07	2017-07-24 09:03:26-07	9	f
AES Engineering Ltd.	6045696500	6045696501	2nd Floor, 1330 Granville Street	Vancouver	B.C.	Canada	V6Z 1M7	AESL	6003	2008-10-05 10:00:00-07	2017-10-11 10:45:54-07	0	f
Ironworks Developments Ltd	(604) 293-2474 ext ____	\N	250-1311 Kootenay Street	Vancouver	British Columbia	Canada	V5K 4Y3	IDL	6100	2017-01-11 22:30:32-08	2017-06-21 10:28:45-07	\N	f
Mainland Shoring & Deep Foundations Ltd. 	(604) 591-5599 ext ____	\N	208 - 12899 80th Avenue	Surrey	BC	Canada	V3W 0E6	MSDF	6120	2017-02-17 10:19:14-08	2017-10-26 14:09:51-07	\N	f
PMG Landscape Architects Ltd.	6042940011	6042940022	Suite C-100 4185 Still Creek Drive	Burnaby	BC	Canada	V5C 6G9	PMG	2808	2004-02-11 07:00:00-08	2017-03-08 13:13:11-08	0	f
CFT Engineering Inc. 	6046842384	6046842402	#800-1901 Rosser Avenue	Burnaby	BC	Canada	V5C 6R6	CFT	1671	2012-10-31 08:00:00-07	2017-01-16 14:30:18-08	0	f
Real Deal Concrete Ltd.	(604) 477-1904 ext ____	\N	23017 122A Ave 	Maple Ridge	BC	Canada	V2X 0X3	RDC	6110	2017-01-23 10:48:17-08	2017-01-23 10:48:17-08	6	f
Specialty Sign Contracting Ltd.	6045951628	\N	14716 Goggs Avenue	White Rock	BC	Canada	V4B 2N2	SSC	5881	2016-05-06 06:32:55-07	2017-02-06 11:31:27-08	6	f
CP Distributors Ltd.	6045752525	6045753024	#5 15050 - 54 Avenue 	Surrey	BC	Canada	V3S 5X7	CP	1871	2002-06-26 08:00:00-07	2017-02-01 15:54:05-08	0	f
508 Agnes Property Limited Partnership c/o Arpeg Holdings Ltd.	(000) 000-0000 ext ____	\N	73 East Hastings Street	Vancouver	BC	Canada	V6A 1M9	APL	6097	2017-01-09 11:54:23-08	2017-02-20 15:19:04-08	\N	f
L5 Interiors	(604) 302-7309 ext ____	\N	26587 52nd Avenue	Aldergrove	BC	Canada	V4W 1N8	L5I	6098	2017-01-10 08:55:31-08	2017-03-08 09:20:42-08	\N	f
Scorpio Masonry	(780) 447-1682 ext ____	(780) 447-1642 ext ____	20203-113 Avenue NW	Edmonton	AB	Canada	T5S 2W1	SCM	6107	2017-01-19 14:01:21-08	2017-03-10 10:09:43-08	\N	f
0922945 BC Ltd	6047935597	\N	50930 Yale Rd	Rosedale	BC	Canada	V0X 1X2	WCDS	6006	2016-07-01 01:57:22-07	2017-12-11 16:23:13-08	3	f
Cove Mechanical Ltd	(604) 984-2948 ext ____	(604) 984-2948 ext ____	734 East 17th Street	North Vancouver	British Columbia	Canada	V7L 2W8	CML	6091	2016-12-12 13:16:08-08	2018-04-10 14:43:10-07	\N	f
Bryson Markulin Zickmantel Structural Engineers	6046859533	6046859566	700-609 West Hastings Street	Vancouver	BC	Canada	V6B 4W4	BMZ	1651	2002-02-01 07:00:00-08	2018-03-12 09:29:00-07	0	f
Locarno Grace Holdings Ltd. 	(604) 366-4111 ext ____	\N	4329 W. 3rd Avenue	Vancouver	BC	Canada	V6R 1M6	LLC	6111	2017-01-23 11:19:05-08	2018-01-12 11:41:32-08	\N	f
Taylor Kurtz Architecture & Design	6045693499	6045691349	102 - 1183 Odlum Drive	Vancouver	BC	Canada	V5L 2P6	TKAD	3934	2008-11-24 07:00:00-08	2018-02-13 11:23:57-08	0	f
Glotman Simpson Consulting Engineers	6047348822	6047348842	1661 West 5th Avenue	Vancouver	BC	Canada	V6J 1N5	GS	2434	2003-02-17 07:00:00-08	2018-01-19 11:18:29-08	0	f
North By Northwest Ventures Inc.	6045387887	6045418075	13716 -32 Avenue	SURREY	BC	Canada	V4P 2B8	NBNVI	1013	2001-07-22 08:00:00-07	2017-07-21 13:18:27-07	6	f
Perspective Lighting	(604) 283-9229 ext ____	\N	15533 Columbia Avenue	White Rock	BC	Canada	V4B 1K5	PEL	6115	2017-02-01 11:00:26-08	2017-02-01 11:00:26-08	8	f
Architecture49	6047365329	\N	Suite 200 - 1985 W. Broadway	Vancouver	BC	Canada	V6J 4Y3	Arc49	5851	2016-05-06 06:32:52-07	2018-02-20 11:10:35-08	\N	f
Creekside Fire Protection Ltd.	(604) 467-3773 ext ____	\N	Unit 200-20170 Stewart Crescent	Maple Ridge	BC	Canada	V2X 0T4	CFP	6068	2016-10-18 13:33:50-07	2018-03-06 14:23:17-08	\N	f
Armtec LP, By Its General Partner, Armtec GP Inc.	(604) 278-9766 ext ____	\N	7900 Nelson Road	Richmond	British Columbia	Canada	V6W 1G4	ALP	6086	2016-11-28 11:08:53-08	2018-03-09 09:38:30-08	\N	f
Cimco Refrigeration Division of Toromont Industries Ltd.	6045258899	6045251964	1095 Cliveden Avenue	Annacis Island	Delta	Canada	V3M 6G9	CR	2559	2003-03-20 07:00:00-08	2018-04-04 15:06:27-07	\N	f
Anchor West Forming Ltd.	(604) 533-1443 ext ____	\N	4118 - 200th Street	Langley	BC	Canada	V3A 1K9	AWF	6085	2016-11-24 10:19:37-08	2017-11-14 11:17:48-08	5	f
Wesbridge Steelworks Ltd.	6049468618	6049460618	7480 Wilson Avenue	Delta	BC	Canada	V4G 1H3	WSL	1491	2001-07-23 08:00:00-07	2017-04-07 15:12:14-07	6	f
L2 Exterior Ltd.	(604) 561-5004 ext ____		12136 100A Avenue	Surrey	BC	Canada	V3V 2Y5	L2	6096	2017-01-06 15:51:55-08	2017-12-14 11:28:13-08	6	f
Alpine West Systems Electrical	6046321665	6046321666	121 Bowser Avenue	North Vancouver	BC	Canada	V7P 3H1	AWSE	5430	2013-09-25 08:00:00-07	2017-10-16 16:30:18-07	7	f
Pacific Arbour Five Residences Ltd.	(604) 408-5811 ext ____	\N	#920 1166 Alberni Street	Vancouver	BC	Canada	V6E 3E3	PARC	6084	2016-11-17 16:17:14-08	2018-04-18 10:42:42-07	\N	f
MWL Demolition Ltd. 	(604) 944-6727 ext ____	\N	#19 - 62 Fawcett Road	Coquitlam	BC	Canada	V3K 6V5	MWL	6116	2017-02-08 12:28:55-08	2017-04-12 13:40:24-07	\N	f
Burrowes Huggins Architects	(604) 730-8100 ext ____	(604) 730-8107 ext ____	Suite 205 - 1628 West First Avenue	Vancouver	BC	Canada	V6J 1G1	BHA	6099	2017-01-10 11:45:54-08	2017-04-27 10:59:26-07	\N	f
British Canadian Construction Ltd.	0000000000	\N	(unknown)	(unknown)	BC	Canada	000000	BCCL	5934	2016-05-06 06:32:57-07	2017-06-05 11:56:23-07	\N	f
Daryl-Evans Mechanical Ltd.	6045253523	6045256840	1 - 211 Schoolhouse Street	Coquitlam	BC	Canada	V3K 4X9	DE	497	2001-07-24 08:00:00-07	2017-10-23 16:01:40-07	\N	f
City of Port Coquitlam	(604) 927-5411 ext ____	\N	2580 Shaughnessy St	Port Coquitlam	BC	Canada	V3C 2A8	POCO	6105	2017-01-17 15:44:42-08	2017-11-21 15:36:13-08	\N	f
All Steel Enterprises Inc.	6044654262	6044654236	107 - 11410 Kingston Street	Maple Ridge	BC	Canada	V2X 0Y5	ASE	157	2001-07-25 08:00:00-07	2017-05-16 14:28:16-07	0.00000000000000000000	f
PCI Hastings Project Corp.	6046841151	6046882328	Suite 1700- 1030 West Georgia Street	Vancouver	BC	Canada	V6E 2Y3	PCI	2140	2002-10-03 08:00:00-07	2017-06-20 14:43:27-07	0.00000000000000000000	f
Johnston Equipment	7788869739	\N	#105 - 581 Chester Road	Delta	BC	Canada	V3M 6G7	JE	5919	2016-05-06 06:32:55-07	2016-12-09 11:47:28-08	0.00000000000000000000	f
Rositch Hemphill Architects	6046696002	6046691091	10-120 Powell Street	Vancouver	BC	Canada	V6A1G1	RHA	1218	2001-07-21 08:00:00-07	2017-01-17 15:54:58-08	0.00000000000000000000	f
IC Stone & Granite	(604) 307-2133 ext ____	\N	10747 168th Street	Surrey	BC	Canada	V3R 1V4	IC	6118	2017-02-14 14:47:10-08	2017-02-14 14:47:10-08	0.00000000000000000000	f
Armtec Limited Partnership	6045762454	\N	19060 54th Avenue	Surrey	BC	Canada	V3S 8E5	ALP	5646	2016-05-06 06:32:42-07	2016-12-20 08:40:38-08	9	f
Zytech Building Systems Inc.- Alberta	4032593232	\N	Suite 108 - 7710 5st SE	Calgary	Alberta	Canada	T2H 2L9	ZBS	5703	2016-05-06 06:32:44-07	2017-02-09 12:52:45-08	5	f
Fraser Shading Systems Inc.	6048814881	6048814882	101-5219 192nd St	Surrey	BC	Canada	V3S 4P6	FSS	5372	2013-06-25 08:00:00-07	2016-05-06 06:32:37-07	8	f
Amstel Manufacturing (1993) Inc.	18006636206	19055088487	128 Centre Street East	Richmond Hill	ON	Canada	L4C 1A6	AMI	3162	2006-01-03 07:00:00-08	2016-05-06 06:32:05-07	0	f
CWMM Consulting Engineers Ltd	6047316584	6047385110	2nd Floor, 1412 West 7th Avenue	Vancouver	BC	Canada	V6H 1C1	CWMM	2025	2002-10-01 08:00:00-07	2016-05-06 06:31:47-07	0	f
SRC Engineering Consultants Ltd.	6042689091	6042689092	100 - 4240 Manor Street	Burnaby	B.C.	Canada	V5G 1B2	SRC	2959	2004-10-27 08:00:00-07	2016-05-06 06:32:01-07	0	f
MPT Engineering Co. Ltd.	6042709331	6042704137	#320 - 11120 Horseshoe Way	Richmond	B.C.	Canada	V7A 5H7	MPT	1585	2001-11-13 07:00:00-08	2017-10-20 12:50:20-07	0	f
Building Science & Architecture Ltd.	4035432255	\N	Suite 200, 121 - 15 Avenue S.E.	Calgary	Alberta	Canada	T2G 1G1	BSAA	5840	2016-05-06 06:32:52-07	2016-05-06 06:32:53-07	0	f
City Spaces Consulting Ltd.	6046872281	\N	585 - 1111 West Hastings	Vancouver	BC	Canada	V6E 2K3	CSC	5661	2016-05-06 06:32:42-07	2016-05-06 06:32:42-07	0	f
Northern Building Supply Ltd.	6043216141	6043213410	1640 East Kent Ave	Vancouver		Canada	V5P 2S7	NBSL	1018	2001-07-23 08:00:00-07	2016-05-06 06:31:30-07	0	f
EXP Services Inc.	6048741245	6049999999	275-3001 Wayburne Drive	Burnaby	BC	Canada	V5G4W3	EXP	5004	2012-05-07 08:00:00-07	2017-07-07 09:55:47-07	0	f
Vancouver Parks Board	(604) 718-8209 ext ____	\N	6260 Killarney Street	Vancouver	BC	Canada	V5S 2X7	VPB	6102	2017-01-13 16:40:20-08	2017-08-09 16:46:06-07	\N	f
Davis Foundation Spray Ltd.	4032651222	\N	3828 15A Street SE	Calgary	Alberta	Canada	T2G 3N8	DFS	5700	2016-05-06 06:32:44-07	2016-05-06 06:32:45-07	7	f
Jensen Hughes	(604) 732-3751 ext ____	\N	Suite 228, 1195 W Broadway	Vancouver	BC	Canada	V6H 3X5	JH	6165	2017-06-02 09:14:43-07	2017-06-02 09:15:37-07	\N	t
Allcom Solutions 	(604) 696-9700 ext ____	\N	#396-280 Nelson Street	Vancouver	BC	Canada	V6B 2E2	\N	6168	2017-06-19 16:03:26-07	2017-06-19 16:03:26-07	\N	f
